name_en_x,pm10,pm2_5,us_aqi,us_pm2_5,us_pm10,us_no2,name,latitude,longitude,green_coverage_pct
Al Sudia Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن السعوديه,30.0988797003267,31.294182612796305,9.1
Al Sulb City,100.73496,22.805325,88.276215,76.092606,72.74783,5.4515224,مدينة الصلب,29.77606873547631,31.329239980369547,0.1
Al Surugiyya,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,السروجيه,30.037263837680708,31.2558209704279,3.77
Al Swary Blocks,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,بلوكات السوارى,30.04914882637246,31.26897100189856,3.28
Al Swisry A Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن السويسرى أ,30.0454497028383,31.360355353902897,0.82
Al Swisry B Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن السويسرى ب,30.04576259851696,31.367440645783727,0.31
Al Tamar,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الطمار,30.05512863631004,31.25422538596677,0.21
Al Tarfaia Village,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,قريه الطرفايه,29.82358739547361,31.278684731277803,41.87
Al Tawenyat Housing,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,مساكن التعاونيات,30.15092824676824,31.701747219163664,0.28
Al Tawfik Buildings,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,عمارات التوفيق,30.072327554516377,31.320976586368698,3.81
Al Tawfiqeya Buildings,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,عمارات التوفيقيه,30.06111557756796,31.37405460121884,0.45
Al Tebin Al Qibliyya,100.73496,22.805325,88.276215,76.092606,72.74783,5.4515224,التبين القبليه,29.77373162328392,31.29257841876064,9.6
Al Tebin Al Shaabiyya Housing,100.73496,22.805325,88.276215,76.092606,72.74783,5.4515224,مساكن التبين الشعبيه,29.786872400804395,31.29569568798588,8.24
Al Tebin El Baharia,100.73496,22.805325,88.276215,76.092606,72.74783,5.4515224,التبين البحريه,29.78018936390445,31.29223122274268,7.89
Al Togarien City,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مدينة التجاريين,30.01144011760946,31.298119731672244,3.51
Al Toub Al Ramli Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن الطوب الرملى,30.035492845618528,31.35782029675755,0.47
Al Tounsy,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,التونسي,30.00479816054356,31.270092140307952,0.09
Al Wady Buildings,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,عمارات الوادى,30.063687581986738,31.37731057422292,0.3
Al Wafaa and El Amal,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الوفاء والامل,30.024779891751525,31.34889095999534,0.7
Al Waha,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الواحة,30.039056627726527,31.372227207123043,0.12
Al Yaqot West District,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,حى الياقوت غرب,30.1668379360524,31.608074046001136,2.99
Al Yasmeen 1,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,الياسمين 1,30.049869439620338,31.45720801569211,3.06
Al Yasmeen 2,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,الياسمين 2,30.049147150417465,31.4465965787894,4.34
Al Yasmeen 3,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,الياسمين 3,30.04429367825955,31.457065794042144,3.98
Al Yasmeen 4,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,الياسمين 4,30.04357531589752,31.44604681932609,4.83
Al Yasmeen 5,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,الياسمين 5,30.039178867819125,31.45660244763805,3.98
Al Yasmeen 6,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,الياسمين 6,30.03807110597452,31.44368670986892,4.98
Al Yasmeen 7,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,الياسمين 7,30.033769702249835,31.45473019215652,4.41
Al Yasmeen 8,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,الياسمين 8,30.03212720157048,31.44350044300077,6.29
Al Yasmeen Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند الياسمين,29.936178829932945,31.608702592375824,7.5
Al Yasmine 10,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,الياسمين 10,30.16080736623066,31.6964396396114,0.22
Al Yasmine 11,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,الياسمين 11,30.16012813135067,31.694961948604192,0.2
Al Yasmine 12,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,الياسمين 12,30.1585910453129,31.69694470049106,0.22
Al Yasmine 9,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,الياسمين 9,30.160511936943507,31.697761213013614,0.23
Al Zaafaran,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الزعفران,30.077159459634068,31.292495493094755,2.42
Al Zahraa,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الزهراء,29.9420917411532,31.38171029413004,0.08
Al Zahraa and Masaken El Helmeya,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الزهراء ومساكن الحلميه,30.124627778364754,31.33745482325679,3.78
Al Zaitoun Al Qibliyya,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الزيتون القبليه,30.093466516015013,31.30060937735412,10.93
Al Zaitoun El Baharia,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الزيتون البحريه,30.107745088696056,31.317780822322973,2.09
Al Zelzal Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن الزلزال,29.857829707083905,31.317842967540823,1.1
Al Zohor District,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,حى الزهور,30.161602409487884,31.699810133442696,0.2
Al Zomorod District,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,حى الزمرد,30.140618965473884,31.605470969261543,6.66
Al taghiz Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن التجهيز,29.82511842454069,31.35244384048245,2.88
Al-Azbakeya,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الأزبكية,30.053889100000003,31.2454725,0.25
Al-Maasara,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,المعصرة,29.9091281,31.2912838,0.58
Al-Mosky,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الموسكى,30.0503528,31.253695,0.35
Al-Sabtiyya,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,السبتية,30.0648978,31.2298942,1.24
Al-Sayyida Zeinab,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,السيدة زينب,30.027324100000005,31.2404117,0.45
Al-Zaher,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الظاهر,30.0639735,31.2594293,0.06
Al-Zaitoun,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الزيتون,30.099836499999995,31.308219399999995,4.96
Alexandria Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن الاسكندرية,30.0117667697061,31.335316023833176,0.52
Alexandria Housings,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن اسكندرية,29.99896029329188,31.332277120502088,0.73
Alexandria West Project Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن مشروع الاسكندرية غرب,29.84772533907964,31.32010812185576,0.38
Alico City Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند اليكو سيتي,30.13885765313132,31.70796038477231,0.68
Almaza,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الماظة,30.088979551964886,31.34128729713657,2.21
Almaza Officer's City Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن مدينة ضباط الماظة,30.08044138184996,31.378331522419764,1.18
Almuthlath Buildings,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,عمارات المثلث,30.05956542779102,31.378957963477745,0.63
Amenhotep Cooperative Housing Association Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند جمعية أمنحتب للإسكان التعاوني,29.96722512196529,31.532971363609164,0.46
Amiriya,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,الأميرية,30.100000100000003,31.283333,0.25
Andalous 1 Motamayez Emteded,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,الأندلس 1 المتميز امتداد,29.986539281113245,31.523086787728804,0.13
Andalous Elmotamayez 2/1,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,الأندلس المتميز 2/1,29.99738771573539,31.52816766890251,5.79
Andalous Family 3,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,الأندلس عائلي م 3,29.98450535851728,31.51887014654979,0.28
Andalous Motamayez 2/2,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,الأندلس المتميز 2/2,29.99113064692771,31.52965109796164,0.95
Andalous family 4,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,الأندلس عائلي م 4,29.98507669364797,31.51604131081623,0.4
Andalous family 7,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,الأندلس العائلي م 7,29.982342552698725,31.51959518327868,0.28
Andalous family 8,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,الأندلس العائلي م 8,29.98199768962384,31.516892749785367,0.31
Andalus Oasis,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,واحه الاندلس,29.96295328694731,31.53944650077832,0.38
Andalusia Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند أندلسية,30.12154368409564,31.62523135421844,1.99
Aquila,24.703178,15.82079,74.21322,62.85449,22.400135,5.074077,اكويلا,30.20007368076712,31.66433124851409,3.1
Arab Al Yassar,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,عرب اليسار,30.023172611413067,31.26117667634806,0.32
Arab Contractors,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,المقاولون العرب,30.046661164479183,31.62140401103424,0.09
Arab El Hisn,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,عرب الحصن,30.13076529814963,31.304967834104986,1.15
Arab Organization for Industrialization Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن الهيئة العربية للتصنيع,30.066794485341724,31.34582131333425,2.18
Arabella Resort,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,منتجع أرابيلا,29.987644579658504,31.43461439534644,3.56
Arabia Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند عربية,30.017518867778588,31.479499348618003,2.64
Arabic Company Housing,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,مساكن الشركة العربية,29.975800461490685,31.408658203851672,3.55
Ard Al Gam'eeya 6th of October,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,ارض الجمعيه 6 اكتوبر سابقا,30.09048265335761,31.21795204519753,0.85
Ard Al Omda,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,ارض العمده,29.90642316824604,31.300631723773098,0.95
Area 1,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,منطقة 1,30.011944929410905,31.44341185715773,7.26
Area 10,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,منطقة 10,30.052341967413582,31.375041269736187,0.38
Area 100 Acres East City,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,منطقة 100 فدان شرق المدينة,29.843649898983337,31.3924839499669,0.26
Area 2,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,منطقة 2,30.008602905818588,31.441134530254192,2.57
Area 3,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,منطقة 3,30.007973600016072,31.436492163064926,1.51
Area 35,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,منطقة 35,29.96445239315212,31.511978921483383,0.81
Area 36 A,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,منطقة 36 أ,29.96713740959211,31.51005361577471,0.52
Area 4,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,منطقة 4,30.008451403535748,31.432758673870776,1.06
Area 5,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,منطقة 5,30.01184283020538,31.435991387660174,4.35
Area 52,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,منطقة 52,29.96044552518035,31.50432438675956,0.85
Area 6,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,منطقة 6,30.06231813916326,31.34744651668875,2.37
Area 7,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,منطقة 7,30.01388200037829,31.419420045380384,1.25
Area 8,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,منطقة 8,30.05032432550748,31.34801107968435,1.03
Area 9,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,منطقة 9,30.052438805904337,31.364440076280733,0.91
Area A,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,منطقة أ,30.02478713861473,31.41766889612915,2.8
Area B,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,منطقة ب,30.071771573791345,31.54112145132391,0.47
Area C,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,منطقة ج,30.07994586078606,31.560238049669127,0.0
Area C3,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,منطقة ج3,29.97386004553889,31.48346063211384,0.23
Area C4,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,منطقة ج4,29.971952673497043,31.48242112451988,0.25
Area D,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,منطقة د,30.07634962009688,31.54565014528413,0.47
Area E,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,منطقة هـ,30.075344205930463,31.55680356728395,0.0
Area F,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,منطقة و,30.07490246036524,31.55201403712569,0.0
Area G,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,منطقة ز,30.070508870568588,31.55743363979192,0.0
Area H,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,منطقة ح,30.072121105597127,31.561849413545065,0.0
Area I,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,منطقة ط,30.06755284297704,31.561678778819303,0.01
Area J,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,منطقة ي,30.063020404805734,31.556983351437783,0.0
Area K,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,منطقة ك,30.056810427378565,31.55487368636098,0.0
Area L,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,منطقة ل,30.05848075116426,31.557773060817016,0.0
Area M,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,منطقة م,30.060830741047155,31.56128600451205,0.01
Area N,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,منطقة ن,30.066583128186977,31.57105088939619,0.05
Area O,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,منطقة س,30.0553367973313,31.57771260929165,0.0
Area P,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,منطقة ع,29.99480757219144,31.47851094398572,0.16
Area Q,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,منطقة ف,29.991431018921663,31.478176626250782,0.17
Area R,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,منطقة ص,29.994002314007293,31.47607457137076,0.27
Area S,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,منطقة ق,29.99744166635451,31.47381258838523,0.34
Area T,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,منطقة ر,29.99342750463304,31.473630444468693,0.25
Area U,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,منطقة ش,29.996298452016124,31.47065719555337,0.57
Area V,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,منطقة ت,29.992750210814982,31.47049267298396,0.25
Aria Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند اريا,30.05588730175539,31.617068211025995,0.32
Armed Forces Buildings,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,عمارات القوات المسلحة,30.1090793653954,31.329026814479995,2.74
Armed Forces Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن القوات المسلحه,30.11964322527304,31.29094531562317,0.24
Armored Officers Housing Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند إسكان ضباط المدرعات,29.96444031166396,31.51390975436408,0.9
Army Housing,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,مساكن الجيش,30.026966828574523,31.245468420110647,0.11
Asaad,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,اسعد,30.09735909808246,31.24249748950752,1.61
Asala City Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند أصالة سيتي,30.00330520926805,31.494845809177217,1.83
Ashgar Darna Compound,36.44326,19.955238,79.361496,70.66722,31.624939,9.333277,كومبوند أشجار دارنا,29.982272172699872,31.32342658006078,0.45
Aswar Residences Compound,27.691023,16.973969,80.20046,65.02466,24.886189,6.0874953,كمبوند أسوار ريزيدنس,30.02839005756013,31.53189938585319,3.75
